run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2	model	rep
486	1	3	0.00498742395021048	-4.99280593981186	0.0457724088665573	0.010010859336402	-20.3969538294983	0.00619321737027611	12490.241596682	0.005	0.01	 -5	 -20	0.05	0.01	full	rep71
239	1	3	0.0128392638993529	-10.25905442605	0	0.000216309869714155	5000	0	12480.9106385251	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep71
132	1	3	0.0041062095707897	-4.41696043188662	0.082602514183113	0.0101525811922603	-15.6735682719974	0	12627.2194295467	0.005	0.01	 -5	 -20	0.05	0.01	full	rep72
113	1	3	0.000276410707250619	993.015158689943	0	0.0127498735176758	-10.0837572606734	0	12623.1623267406	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep72
89	1	3	0.00560195819816502	-5.32248973699565	0.0682647443191777	0.00833661169392468	-17.0362811223013	0	12416.1895024398	0.005	0.01	 -5	 -20	0.05	0.01	full	rep73
239	1	3	0.0124751398093569	-9.90013619567903	0	0.000272743733481944	5000	0	12411.0422522495	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep73
49	1	3	0.0101089174406395	-21.4751868522834	0.0176443387335903	0.00527167789448603	-5.0259466230216	0.0274101509438378	12769.0321569975	0.005	0.01	 -5	 -20	0.05	0.01	full	rep74
39	1	3	0.00020294633584891	4536.22436438085	0	0.0129801254870106	-10.0174007832493	0	12756.4883667009	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep74
11	1	3	0.00239331967694768	-2.8068062244249	0.0454840983007843	0.0133246036149858	-17.4124337110392	0.0247391250969435	12830.6499326696	0.005	0.01	 -5	 -20	0.05	0.01	full	rep75
215	1	3	0.0136077770969868	-11.6158550188395	0	0.000297235132805266	5000	0	12817.7154150569	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep75
158	1	3	0.005502758457022	-5.4511247382716	0.0385276134342367	0.0097654096094211	-20.0091492700899	0.0100843030127597	12918.8533741181	0.005	0.01	 -5	 -20	0.05	0.01	full	rep76
467	1	3	0.0133094600167657	-10.3692852563551	0	0.000204710142717091	4646.82094360434	0	12910.4266502611	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep76
330	1	3	0.0045250340565095	-4.60052196357919	0.0218814008338372	0.0113331929387992	-20.8442882650505	0.0247522355592771	12969.8493721044	0.005	0.01	 -5	 -20	0.05	0.01	full	rep77
215	1	3	0.0133393482642638	-10.4865959944195	0	0.000222205637856664	5000	0	12953.7030037565	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep77
