run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2	model	rep
300	1	3	0.0098503926555159	-19.1015275142834	0.00939758999216265	0.00481862863042035	-4.82958650988133	0.0525006486433186	184081.67567857	0.005	0.01	 -5	 -20	0.05	0.01	full	rep49
377	1	3	0.00323822461597564	-3.77908824874351	0.0279333714659371	0.0111951198748413	-16.1113862628799	0.0279333714659371	184076.80264653	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep49
352	1	3	0.00519641951578904	-5.11410605327385	0.0581426499508531	0.009570723636546	-19.6724250277804	6.66131070280862e-05	185008.212449056	0.005	0.01	 -5	 -20	0.05	0.01	full	rep50
384	1	3	0.0115093468349789	-15.5241085854136	0.0264434667298622	0.0029363524215186	-3.60586628608764	0.0264434667298622	184998.299525458	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep50
385	1	3	0.00515591976981293	-5.27291336894073	0.0564757963710919	0.00942491597843473	-19.261873672106	0.00503653033294456	182586.120399428	0.005	0.01	 -5	 -20	0.05	0.01	full	rep51
269	1	3	0.0111318270702654	-15.8241368270255	0.0285716590214132	0.00320689009650942	-4.02008363671846	0.0285716590214132	182578.463007036	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep51
154	1	3	0.0107752538423781	-18.246164784325	0.0121875482997009	0.00420558803441276	-4.6384108056151	0.051261361801059	186333.193496545	0.005	0.01	 -5	 -20	0.05	0.01	full	rep52
369	1	3	0.0118868692186656	-16.090764490905	0.026704115431568	0.00291569438193163	-3.66559220889934	0.026704115431568	186329.276857154	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep52
321	1	3	0.00943507098904064	-22.4537125149363	0.0174457828257503	0.00578307519926185	-5.40460062556261	0.041392822391559	185605.49013554	0.005	0.01	 -5	 -20	0.05	0.01	full	rep53
235	1	3	0.010060053785663	-20.3078654559583	0.0296979436777665	0.00500771697804475	-4.98584097343775	0.0296979436777665	185602.998179095	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep53
