run	imp	exit_code	data_1_theta_1	data_1_gamma_1	data_1_e_1	data_1_theta_2	data_1_gamma_2	data_1_e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2
53	3	3	540.88880519324	-21.9427126681098	2.22044604925031e-18	251.342229103506	-10.0620997737178	1.11022302462516e-17	2940.4691529068	500	300	 -25	 -10	0.0	0.0
64	3	3	728.431365848248	-15.1052095081134	2.90878432451791e-16	7.66056357198655	-4.53225766962206	4.44089209850063e-18	2950.55875418765	500	300	 -25	 -10	0.0	0.0
2	3	3	686.834668326239	-14.1095664627458	5.28466159721574e-16	2.20876044172739	-2.76048460724247	2.22044604925031e-18	2841.76371523593	500	300	 -25	 -10	0.0	0.0
43	3	3	49.3796332655932	-15.3795536774424	0	682.608812182034	-15.3795714653882	1.11022302462516e-17	2861.75188766175	500	300	 -25	 -10	0.0	0.0
93	3	3	483.222708297419	-22.8798947304573	1.13242748511766e-16	251.409198094851	-9.05936299604139	1.22124532708767e-16	2753.60802579364	500	300	 -25	 -10	0.0	0.0
2	3	3	686.834668326239	-14.1095664627458	5.28466159721574e-16	2.20876044172739	-2.76048460724247	2.22044604925031e-18	2841.76371523593	500	300	 -25	 -10	0.0	0.0
53	3	3	540.88880519324	-21.9427126681098	2.22044604925031e-18	251.342229103506	-10.0620997737178	1.11022302462516e-17	2940.4691529068	500	300	 -25	 -10	0.0	0.0
84	3	3	534.424439463529	-11.7874814778804	0	486.813744363749	-79.1939983063703	0	3012.40083829082	500	300	 -25	 -10	0.0	0.0
60	2	3	725.738361728408	-24.1965013928476	4.88498130835069e-17	145.071662395257	-7.70982670676154	2.22044604925031e-18	2930.76494492886	500	300	 -25	 -10	0.0	0.0
60	2	3	725.738361728408	-24.1965013928476	4.88498130835069e-17	145.071662395257	-7.70982670676154	2.22044604925031e-18	2930.76494492886	500	300	 -25	 -10	0.0	0.0
60	2	3	725.738361728408	-24.1965013928476	4.88498130835069e-17	145.071662395257	-7.70982670676154	2.22044604925031e-18	2930.76494492886	500	300	 -25	 -10	0.0	0.0
60	2	3	725.738361728408	-24.1965013928476	4.88498130835069e-17	145.071662395257	-7.70982670676154	2.22044604925031e-18	2930.76494492886	500	300	 -25	 -10	0.0	0.0
70	3	3	299.701108980175	-7.92314129104214	0	322.503041699523	-1.97689119640864	0	5320.28122323697	500	100	 -5	 0	0.0	0.0
70	3	3	673.260517163128	-14.9666580455342	4.21884749357559e-17	12.9975124224573	-5.66787360767617	2.22044604925031e-18	2735.52957386862	500	300	 -25	 -10	0.0	0.0
71	3	3	3510.19206595962	-500	1.26565424807268e-16	458.523201272261	-10.1466091417094	1.73194791841524e-16	2981.49093879929	500	300	 -25	 -10	0.0	0.0
45	3	3	552.044568966979	-6.57726872516936	0	103.133478714604	0.531875775141223	4.44089209850063e-18	5201.05074991958	500	100	 -5	 0	0.0	0.0
76	2	3	484.875278145416	-58.4505629742455	0	407.237661010317	-9.99704530957983	0	2707.27924308315	500	300	 -25	 -10	0.0	0.0
43	3	3	88.5990452052505	-6.57481383942297	2.22044604925031e-18	706.050839620109	-18.0971814636277	8.88178419700125e-18	3063.85025179135	500	300	 -25	 -10	0.0	0.0
76	2	3	484.875278145416	-58.4505629742455	0	407.237661010317	-9.99704530957983	0	2707.27924308315	500	300	 -25	 -10	0.0	0.0
76	3	3	436.255059898411	-10.7821700015564	1.99840144432528e-17	440.049279414884	-45.7086350100764	0	2877.7304602544	500	300	 -25	 -10	0.0	0.0
70	3	3	708.344877339312	-17.1681991305788	7.7937656328686e-16	50.8749707744887	-6.46199978163414	9.32587340685131e-17	2899.94602262996	500	300	 -25	 -10	0.0	0.0
70	3	3	708.344877339312	-17.1681991305788	7.7937656328686e-16	50.8749707744887	-6.46199978163414	9.32587340685131e-17	2899.94602262996	500	300	 -25	 -10	0.0	0.0
48	2	3	508.193559659193	-42.1376991633099	8.65973959207622e-17	420.934596990008	-10.6712334305553	2.17603712826531e-16	3025.04366193847	500	300	 -25	 -10	0.0	0.0
45	3	3	540.508400936171	-12.7540721644738	0	3035.32791256786	-499.999999999999	0	2975.20703520568	500	300	 -25	 -10	0.0	0.0
20	2	3	739.858500862194	-17.4167426821751	3.46389583683049e-16	44.4532692321785	-5.41078122728551	1.7430501486615e-15	2986.64796333279	500	300	 -25	 -10	0.0	0.0
5	2	3	626.690649440686	-13.0515108894434	0	1490.46510402616	-500	0	3025.72413973688	500	300	 -25	 -10	0.0	0.0
5	2	3	626.690649440686	-13.0515108894434	0	1490.46510402616	-500	0	3025.72413973688	500	300	 -25	 -10	0.0	0.0
53	3	3	428.772341106712	-61.5003587980026	0	578.33152243366	-11.9704801326388	0	3300.33121311547	500	300	 -25	 -10	0.0	0.0
62	3	3	332.609944704485	-24.3029527172123	0	438.182455333534	-11.5101664986414	0	3019.73308118068	500	300	 -25	 -10	0.0	0.0
62	3	3	332.609944704485	-24.3029527172123	0	438.182455333534	-11.5101664986414	0	3019.73308118068	500	300	 -25	 -10	0.0	0.0
52	3	3	451.033613717951	-9.94874568046597	0	2996.71156670215	-499.999999999998	0	2841.21952425575	500	300	 -25	 -10	0.0	0.0
52	3	3	451.033613717951	-9.94874568046597	0	2996.71156670215	-499.999999999998	0	2841.21952425575	500	300	 -25	 -10	0.0	0.0
62	3	3	332.609944704485	-24.3029527172123	0	438.182455333534	-11.5101664986414	0	3019.73308118068	500	300	 -25	 -10	0.0	0.0
75	3	3	494.539921491348	-3.02656705169588	1.02047259531446e-13	454.061530055874	-97.4512352017528	0	5119.58571499845	500	100	 -5	 0	0.0	0.0
22	3	3	870.13100216879	-156.826129699706	0	492.115349035946	-10.9472549898594	0	2859.97049354968	500	300	 -25	 -10	0.0	0.0
58	2	3	593.14514667901	-14.2181547832761	2.35367281220533e-16	195.276865301963	-27.9801226100845	1.77635683940025e-17	2960.74792325368	500	300	 -25	 -10	0.0	0.0
58	2	3	593.14514667901	-14.2181547832761	2.35367281220533e-16	195.276865301963	-27.9801226100845	1.77635683940025e-17	2960.74792325368	500	300	 -25	 -10	0.0	0.0
20	2	3	739.858500862194	-17.4167426821751	3.46389583683049e-16	44.4532692321785	-5.41078122728551	1.7430501486615e-15	2986.64796333279	500	300	 -25	 -10	0.0	0.0
45	3	3	577.132191076062	-11.6168193205257	1.53210777398272e-16	134.180069548747	-99.966826495762	6.66133814775094e-18	2767.65271686332	500	300	 -25	 -10	0.0	0.0
43	3	3	464.294111334097	-15.6167577040149	3.5527136788005e-17	198.798173210848	-8.51188233675085	1.99840144432528e-17	2880.85139951561	500	300	 -25	 -10	0.0	0.0
80	3	3	429.569549638943	-13.5736115728072	0	289.889160764759	-13.5736097168677	2.22044604925031e-18	3074.15450457039	500	300	 -25	 -10	0.0	0.0
70	3	3	391.289374309664	-11.0664091159805	1.06581410364015e-16	318.879703145216	-19.2729731471966	5.55111512312578e-17	2949.30629215646	500	300	 -25	 -10	0.0	0.0
70	3	3	391.289374309664	-11.0664091159805	1.06581410364015e-16	318.879703145216	-19.2729731471966	5.55111512312578e-17	2949.30629215646	500	300	 -25	 -10	0.0	0.0
53	3	3	1265.9889156999	-500	0	661.957364190053	-13.9855466742154	0	3018.4636053067	500	300	 -25	 -10	0.0	0.0
28	3	3	675.851884352443	-13.1195430671189	4.68514116391816e-16	1.13507421780464	2.78099885380851	0	2930.61871623609	500	300	 -25	 -10	0.0	0.0
52	3	3	521.021512866664	-11.9664927274364	0	3161.71728085227	-499.999999999998	0	3005.6165695464	500	300	 -25	 -10	0.0	0.0
63	3	3	4843.186543782	-499.999999999999	0	395.589274196016	-10.1246821109619	0	2914.57685877152	500	300	 -25	 -10	0.0	0.0
74	3	3	603.519678266768	-12.4018005461021	3.50830475781549e-16	174.876201559704	-35.8388459022048	2.88657986402541e-17	3107.42282754384	500	300	 -25	 -10	0.0	0.0
39	2	3	744.26562916596	-15.1072979124334	4.44089209850063e-17	1	2.91640175613967	0	2974.60750906713	500	300	 -25	 -10	0.0	0.0
28	3	3	675.851884352443	-13.1195430671189	4.68514116391816e-16	1.13507421780464	2.78099885380851	0	2930.61871623609	500	300	 -25	 -10	0.0	0.0
83	3	3	439.880748550402	-255.998859547722	0	772.428449393649	-17.0761980235678	0	3025.71152019172	500	300	 -25	 -10	0.0	0.0
83	3	3	439.880748550402	-255.998859547722	0	772.428449393649	-17.0761980235678	0	3025.71152019172	500	300	 -25	 -10	0.0	0.0
97	3	3	498.632401171987	-45.7866286149281	2.44249065417534e-17	427.57791434292	-10.0224790466511	4.66293670342566e-17	3053.58071957437	500	300	 -25	 -10	0.0	0.0
97	3	3	498.632401171987	-45.7866286149281	2.44249065417534e-17	427.57791434292	-10.0224790466511	4.66293670342566e-17	3053.58071957437	500	300	 -25	 -10	0.0	0.0
5	3	3	232.152200336218	-7.98927830480213	2.06501482580279e-16	604.338533753081	-27.5570313533307	2.62012633811537e-16	2889.52035962435	500	300	 -25	 -10	0.0	0.0
39	2	3	744.26562916596	-15.1072979124334	4.44089209850063e-17	1	2.91640175613967	0	2974.60750906713	500	300	 -25	 -10	0.0	0.0
79	2	3	309.199688052556	-9.24396883347595	1.55431223447522e-17	749.373786200147	-40.1240275207893	3.5527136788005e-17	3134.87920183707	500	300	 -25	 -10	0.0	0.0
97	3	3	1265.44178591456	-148.474029663216	4.44089209850063e-18	487.41907217024	-12.0224677010954	1.77635683940025e-17	3026.30057862465	500	300	 -25	 -10	0.0	0.0
83	3	3	829.939185198249	-18.1157721583418	2.22044604925031e-18	1.48426661139194	-0.0604897153615831	0	2952.923661085	500	300	 -25	 -10	0.0	0.0
83	3	3	829.939185198249	-18.1157721583418	2.22044604925031e-18	1.48426661139194	-0.0604897153615831	0	2952.923661085	500	300	 -25	 -10	0.0	0.0
5	3	3	232.152200336218	-7.98927830480213	2.06501482580279e-16	604.338533753081	-27.5570313533307	2.62012633811537e-16	2889.52035962435	500	300	 -25	 -10	0.0	0.0
97	3	3	1265.44178591456	-148.474029663216	4.44089209850063e-18	487.41907217024	-12.0224677010954	1.77635683940025e-17	3026.30057862465	500	300	 -25	 -10	0.0	0.0
53	3	3	1265.9889156999	-500	0	661.957364190053	-13.9855466742154	0	3018.4636053067	500	300	 -25	 -10	0.0	0.0
50	3	3	737.135793617937	-18.8029439690737	0	44.4813487381361	-5.41272812863599	0	2812.60655309248	500	300	 -25	 -10	0.0	0.0
14	3	3	2254.06485739517	-500	3.33066907387547e-17	538.241577269409	-11.1354063175715	6.66133814775094e-18	3005.07179124396	500	300	 -25	 -10	0.0	0.0
75	3	3	341.842222854805	-10.8042085933407	6.21724893790088e-17	383.25672516049	-24.0133439753307	3.99680288865056e-17	2730.11587836684	500	300	 -25	 -10	0.0	0.0
97	3	3	688.815353174416	-500	2.22044604925031e-17	685.51944704099	-13.045921100128	3.19744231092045e-16	3150.25326821679	500	300	 -25	 -10	0.0	0.0
97	3	3	688.815353174416	-500	2.22044604925031e-17	685.51944704099	-13.045921100128	3.19744231092045e-16	3150.25326821679	500	300	 -25	 -10	0.0	0.0
26	2	3	448.722910051393	-12.1107345328521	0	398.370819277428	-43.6172389425743	0	2730.76437168891	500	300	 -25	 -10	0.0	0.0
26	2	3	448.722910051393	-12.1107345328521	0	398.370819277428	-43.6172389425743	0	2730.76437168891	500	300	 -25	 -10	0.0	0.0
75	3	3	341.842222854805	-10.8042085933407	6.21724893790088e-17	383.25672516049	-24.0133439753307	3.99680288865056e-17	2730.11587836684	500	300	 -25	 -10	0.0	0.0
96	2	3	3024.43577194275	-500	4.44089209850063e-18	434.665953385121	-10.4129962710702	1.33226762955019e-17	2683.39469408614	500	300	 -25	 -10	0.0	0.0
28	3	3	778.827747159812	-16.776026786534	1.50990331349021e-16	65.0042498530647	-7.1844872227042	2.44249065417534e-17	3360.9738286521	500	300	 -25	 -10	0.0	0.0
26	2	3	448.722910051393	-12.1107345328521	0	398.370819277428	-43.6172389425743	0	2730.76437168891	500	300	 -25	 -10	0.0	0.0
96	2	3	3024.43577194275	-500	4.44089209850063e-18	434.665953385121	-10.4129962710702	1.33226762955019e-17	2683.39469408614	500	300	 -25	 -10	0.0	0.0
28	3	3	778.827747159812	-16.776026786534	1.50990331349021e-16	65.0042498530647	-7.1844872227042	2.44249065417534e-17	3360.9738286521	500	300	 -25	 -10	0.0	0.0
28	3	3	778.827747159812	-16.776026786534	1.50990331349021e-16	65.0042498530647	-7.1844872227042	2.44249065417534e-17	3360.9738286521	500	300	 -25	 -10	0.0	0.0
70	2	3	1792.37279447979	-499.999999999999	1.82076576038526e-16	500.346993294476	-10.7296304819486	2.79776202205539e-16	2736.26129262372	500	300	 -25	 -10	0.0	0.0
96	3	3	512.358949695595	-84.2098446411696	2.22044604925031e-18	576.466479464678	-12.1075507267105	1.11022302462516e-17	3199.71549501752	500	300	 -25	 -10	0.0	0.0
96	1	3	1882.91880174165	-500	0	600.688290385008	-12.5537252536516	0	3051.41164541094	500	300	 -25	 -10	0.0	0.0
15	3	3	428.810847472319	-10.8443940000663	0.00193365057984775	275.132499975805	-24.3118953949747	0	2836.43236877462	500	300	 -25	 -10	0.0	0.0
15	3	3	428.810847472319	-10.8443940000663	0.00193365057984775	275.132499975805	-24.3118953949747	0	2836.43236877462	500	300	 -25	 -10	0.0	0.0
15	3	3	428.810847472319	-10.8443940000663	0.00193365057984775	275.132499975805	-24.3118953949747	0	2836.43236877462	500	300	 -25	 -10	0.0	0.0
62	3	3	578.293136126959	-17.4658619376745	1.06581410364015e-16	103.73012942589	-5.64110199315337	1.15463194561016e-16	2732.82923651176	500	300	 -25	 -10	0.0	0.0
96	1	3	1882.91880174165	-500	0	600.688290385008	-12.5537252536516	0	3051.41164541094	500	300	 -25	 -10	0.0	0.0
96	1	3	1882.91880174165	-500	0	600.688290385008	-12.5537252536516	0	3051.41164541094	500	300	 -25	 -10	0.0	0.0
96	1	3	1882.91880174165	-500	0	600.688290385008	-12.5537252536516	0	3051.41164541094	500	300	 -25	 -10	0.0	0.0
31	3	3	3.60853660590868	0.684474919268808	1.02140518265514e-16	717.140418170107	-13.7049245498736	2.22044604925031e-18	3081.52464968383	500	300	 -25	 -10	0.0	0.0
48	3	3	1118.78261164042	-500	1.55431223447522e-17	649.379191820692	-12.9613458342945	2.53130849614536e-16	3071.9502875884	500	300	 -25	 -10	0.0	0.0
48	3	3	506.437812540709	-20.8368508473003	1.33226762955019e-16	249.697746068196	-10.2464111923733	1.04360964314765e-16	2855.29092933954	500	300	 -25	 -10	0.0	0.0
48	3	3	506.437812540709	-20.8368508473003	1.33226762955019e-16	249.697746068196	-10.2464111923733	1.04360964314765e-16	2855.29092933954	500	300	 -25	 -10	0.0	0.0
31	3	3	3.60853660590868	0.684474919268808	1.02140518265514e-16	717.140418170107	-13.7049245498736	2.22044604925031e-18	3081.52464968383	500	300	 -25	 -10	0.0	0.0
31	3	3	3.60853660590868	0.684474919268808	1.02140518265514e-16	717.140418170107	-13.7049245498736	2.22044604925031e-18	3081.52464968383	500	300	 -25	 -10	0.0	0.0
31	3	3	3.60853660590868	0.684474919268808	1.02140518265514e-16	717.140418170107	-13.7049245498736	2.22044604925031e-18	3081.52464968383	500	300	 -25	 -10	0.0	0.0
48	3	3	1118.78261164042	-500	1.55431223447522e-17	649.379191820692	-12.9613458342945	2.53130849614536e-16	3071.9502875884	500	300	 -25	 -10	0.0	0.0
48	3	3	1118.78261164042	-500	1.55431223447522e-17	649.379191820692	-12.9613458342945	2.53130849614536e-16	3071.9502875884	500	300	 -25	 -10	0.0	0.0
62	3	3	578.293136126959	-17.4658619376745	1.06581410364015e-16	103.73012942589	-5.64110199315337	1.15463194561016e-16	2732.82923651176	500	300	 -25	 -10	0.0	0.0
85	2	3	350.287854754671	-10.7030885284662	1.19904086659517e-16	591.025923588365	-35.5600399499537	1.33226762955019e-16	2993.51638892371	500	300	 -25	 -10	0.0	0.0
43	3	3	136.535723587347	-8.6140481473528	0	730.283245997274	-21.9852733939033	2.22044604925031e-18	3021.95526137832	500	300	 -25	 -10	0.0	0.0
28	3	3	585.87462103902	-37.086849890485	0.00920717372778186	333.723467241205	-0.554626381351863	0	5457.59641457851	500	300	 -25	 0	0.0	0.0
28	3	3	585.87462103902	-37.086849890485	0.00920717372778186	333.723467241205	-0.554626381351863	0	5457.59641457851	500	300	 -25	 0	0.0	0.0
28	3	3	585.87462103902	-37.086849890485	0.00920717372778186	333.723467241205	-0.554626381351863	0	5457.59641457851	500	300	 -25	 0	0.0	0.0
61	2	3	348.6113777349	-0.667733338464034	0	482.26087643964	-37.4015092351664	2.22044604925031e-18	5349.00402687569	500	300	 -25	 0	0.0	0.0
4	3	3	327.301851387832	-0.335678372025366	0	439.151448737535	-27.4712885733545	0	5404.52639252401	500	300	 -25	 0	0.0	0.0
18	3	3	307.094185406646	-0.282482643466125	0	536.70571568058	-25.1734477589323	0	5564.87494433642	500	300	 -25	 0	0.0	0.0
3	3	3	404.699281293386	-1.37697679062515	0.0488001073994449	949.236192432178	-81.9867217243338	0	5654.06200779403	500	300	 -25	 0	0.0	0.0
59	2	3	529.505083362026	-17.930625456541	0	245.311513624636	0.790986203484072	0	5501.52967523876	500	300	 -25	 0	0.0	0.0
53	1	3	545.080298385928	-42.5075317056285	0	340.096755614043	-0.499070989785551	0.00123855840503591	5335.34292165954	500	300	 -25	 0	0.0	0.0
4	3	3	327.301851387832	-0.335678372025366	0	439.151448737535	-27.4712885733545	0	5404.52639252401	500	300	 -25	 0	0.0	0.0
53	1	3	545.080298385928	-42.5075317056285	0	340.096755614043	-0.499070989785551	0.00123855840503591	5335.34292165954	500	300	 -25	 0	0.0	0.0
48	3	3	320.162571778025	-0.510438652847629	0	526.718194360403	-30.8061972039753	0.0195034249419522	5324.81947290278	500	300	 -25	 0	0.0	0.0
59	2	3	529.505083362026	-17.930625456541	0	245.311513624636	0.790986203484072	0	5501.52967523876	500	300	 -25	 0	0.0	0.0
97	3	3	1152.42978786709	-80.2463059555742	0	308.310359946941	-0.325803737108696	0	5214.44195460981	500	300	 -25	 0	0.0	0.0
57	3	3	305.714034768506	0.140027801114444	0	580.180128603165	-28.1632907028884	0.00721097482875379	5735.59706124216	500	300	 -25	 0	0.0	0.0
73	3	3	385.592049290828	-0.82315613396854	0	755.552113656831	-66.2225634239677	0.0315394100160763	5761.64526709201	500	300	 -25	 0	0.0	0.0
53	3	3	407.788250525122	-25.6462846618007	0	323.70807985888	-0.198481593438351	0	5389.56847700887	500	300	 -25	 0	0.0	0.0
71	2	3	698.683126738435	-42.8440678285798	0	328.090639964269	-0.411347863970332	2.22044604925031e-18	5550.13716627214	500	300	 -25	 0	0.0	0.0
98	3	3	327.810737710837	-0.250925603190557	0.00410177929263077	835.424328579681	-53.7600972846782	0	5609.60572490427	500	300	 -25	 0	0.0	0.0
64	3	3	3002.03891534572	-380.994544395418	0	399.360016074128	-1.15723700957216	0.0327041161560581	5418.72812605592	500	300	 -25	 0	0.0	0.0
76	3	3	253.441117618408	0.660052074257092	2.22044604925031e-18	419.033761754827	-11.9495885976151	2.22044604925031e-18	5677.52507551709	500	300	 -25	 0	0.0	0.0
53	3	3	455.747863137501	-12.7933878959042	0	216.623048215215	1.07166116224557	0	5265.98414729088	500	300	 -25	 0	0.0	0.0
73	2	3	293.772642006411	-0.305436320818821	0	544.864881826722	-27.6024872757877	6.66133814775094e-18	5234.11383048743	500	300	 -25	 0	0.0	0.0
73	2	3	293.772642006411	-0.305436320818821	0	544.864881826722	-27.6024872757877	6.66133814775094e-18	5234.11383048743	500	300	 -25	 0	0.0	0.0
6	3	3	536.397711328046	-25.1801369674048	0.00561958946922071	285.839523528094	0.189301377335786	0	5437.56410938653	500	300	 -25	 0	0.0	0.0
6	3	3	536.397711328046	-25.1801369674048	0.00561958946922071	285.839523528094	0.189301377335786	0	5437.56410938653	500	300	 -25	 0	0.0	0.0
60	3	3	1704.5487708414	-149.52460104548	0.0299632871232872	358.930020960045	-0.652888685385883	0	5546.96217512668	500	300	 -25	 0	0.0	0.0
72	3	3	518.707230571745	-25.7912197244122	0	287.659517319739	0.274558462734347	2.78443934575989e-15	5413.76181335519	500	300	 -25	 0	0.0	0.0
43	3	3	3527.13394656159	-436.50021210204	0.003324075252473	402.184951419271	-0.920494826469591	0	5712.11922253567	500	300	 -25	 0	0.0	0.0
43	3	3	3527.13394656159	-436.50021210204	0.003324075252473	402.184951419271	-0.920494826469591	0	5712.11922253567	500	300	 -25	 0	0.0	0.0
31	3	3	322.854571410998	-0.382127926045711	0	391.967796101616	-25.0819510550848	0	5243.64125820725	500	300	 -25	 0	0.0	0.0
68	2	3	396.171215704891	-15.1666354405933	0.0124254151646118	284.503354692973	0.50304532876007	0	5666.24515375622	500	300	 -25	 0	0.0	0.0
81	3	3	669.224973795907	-65.3223186421247	0.0201220674272486	371.929801449402	-0.993128452994279	0.00482408062752534	5314.38535367033	500	300	 -25	 0	0.0	0.0
80	3	3	3067.52367714217	-373.637741040399	0	362.184287749292	-0.810496549701469	0	5180.46147618843	500	300	 -25	 0	0.0	0.0
96	3	3	777.313930594823	-69.1357756175483	0	379.744634640215	-1.14743861179176	0.0240606062896455	5427.3144787263	500	300	 -25	 0	0.0	0.0
80	3	3	3067.52367714217	-373.637741040399	0	362.184287749292	-0.810496549701469	0	5180.46147618843	500	300	 -25	 0	0.0	0.0
37	3	3	579.942053452549	-33.2297712892476	6.66133814775094e-18	316.586939839714	-0.213000806212681	2.22044604925031e-18	5503.63565028788	500	300	 -25	 0	0.0	0.0
2	3	3	739.356653670799	-47.7403745295536	0.0187126593268656	364.14081154214	-0.878113869920072	0	5774.1223519827	500	300	 -25	 0	0.0	0.0
48	3	3	605.642691515246	-32.7499009795042	0	305.859656580889	0.141097252351517	2.22044604925031e-18	5606.82078454437	500	300	 -25	 0	0.0	0.0
58	3	3	298.072299324177	0.10687588311073	0	622.276557308133	-32.1675897023423	0	5534.1436937967	500	300	 -25	 0	0.0	0.0
38	3	3	739.011064258867	-46.213824886753	0	313.207714017213	-0.174520609887653	0.00260213456055372	5426.9340575931	500	300	 -25	 0	0.0	0.0
76	3	3	253.441117618408	0.660052074257092	2.22044604925031e-18	419.033761754827	-11.9495885976151	2.22044604925031e-18	5677.52507551709	500	300	 -25	 0	0.0	0.0
97	3	3	438.165753768081	-14.6526454504444	0	237.234936151903	0.599518342605674	0	5158.07315928925	500	300	 -25	 0	0.0	0.0
59	3	3	1512.8651806265	-116.294102568459	0	327.339375889251	-0.325804327218225	0	5421.83046136806	500	300	 -25	 0	0.0	0.0
83	2	3	4013.10447697849	-500	0	380.918306222109	-1.01492112161175	2.22044604925031e-18	5331.06215461592	500	300	 -25	 0	0.0	0.0
83	2	3	4013.10447697849	-500	0	380.918306222109	-1.01492112161175	2.22044604925031e-18	5331.06215461592	500	300	 -25	 0	0.0	0.0
83	2	3	4013.10447697849	-500	0	380.918306222109	-1.01492112161175	2.22044604925031e-18	5331.06215461592	500	300	 -25	 0	0.0	0.0
39	2	3	556.902695895938	-22.7578378990645	0	261.151057418076	0.430672105148902	0	5357.64496080252	500	300	 -25	 0	0.0	0.0
97	3	3	438.165753768081	-14.6526454504444	0	237.234936151903	0.599518342605674	0	5158.07315928925	500	300	 -25	 0	0.0	0.0
83	2	3	4013.10447697849	-500	0	380.918306222109	-1.01492112161175	2.22044604925031e-18	5331.06215461592	500	300	 -25	 0	0.0	0.0
83	2	3	4013.10447697849	-500	0	380.918306222109	-1.01492112161175	2.22044604925031e-18	5331.06215461592	500	300	 -25	 0	0.0	0.0
84	3	3	562.443101615645	-33.3358689021049	0	312.38189860907	0.167562212130778	0	5582.18565105812	500	300	 -25	 0	0.0	0.0
52	3	3	328.213813143895	-0.412231478849324	0	538.643051950584	-28.7935006086019	0.0338262756501989	5617.51231431902	500	300	 -25	 0	0.0	0.0
84	3	3	562.443101615645	-33.3358689021049	0	312.38189860907	0.167562212130778	0	5582.18565105812	500	300	 -25	 0	0.0	0.0
58	2	3	355.900125118361	-0.728436096115368	2.22044604925031e-18	3984.16610663096	-500	0	5121.05430851508	500	300	 -25	 0	0.0	0.0
39	3	3	325.244977471003	-11.4305309237975	0	276.35014945221	0.378219197500945	0	5445.55770390794	500	300	 -25	 0	0.0	0.0
94	3	3	886.464411650013	-50.4122113884224	0	306.905743372237	-0.173362279583868	0	5515.79168215736	500	300	 -25	 0	0.0	0.0
41	3	3	920.758460973513	-98.5025029299745	0.0461221934695019	374.245710911403	-0.637096845684656	0	5514.04741806165	500	300	 -25	 0	0.0	0.0
31	3	3	332.223245353852	-0.341866022964841	0	1097.7537841309	-77.3453607518085	2.22044604925031e-18	5568.33714751091	500	300	 -25	 0	0.0	0.0
65	3	3	343.40788537552	-0.282334714319107	0.00381453055923646	1629.60166711085	-140.840980929508	0	5552.99540226266	500	300	 -25	 0	0.0	0.0
41	3	3	920.758460973513	-98.5025029299745	0.0461221934695019	374.245710911403	-0.637096845684656	0	5514.04741806165	500	300	 -25	 0	0.0	0.0
65	3	3	294.482197444871	-0.0586175092942539	0.0147730398093492	491.862733178535	-19.9636131905522	0	5614.12441693124	500	300	 -25	 0	0.0	0.0
58	2	3	394.898720461392	-1.17627976647825	0.0102358471039981	4624.80427553003	-500	2.22044604925031e-18	5563.33231884336	500	300	 -25	 0	0.0	0.0
58	2	3	290.037056232401	0.326005845220559	0	548.315909688292	-21.2747523547479	0	5887.83649481662	500	300	 -25	 0	0.0	0.0
32	3	3	222.113023049249	1.23419436463628	0	540.56398763152	-15.5756919294797	0	5540.58383153648	500	300	 -25	 0	0.0	0.0
25	3	3	643.97299275225	-30.8468189405674	0	339.715385342635	-0.670662988623039	0.0313528671738029	5870.75707817328	500	300	 -25	 0	0.0	0.0
44	3	3	275.487038730344	0.267707964518929	0	400.821742296099	-15.4656410732892	0	5409.5251020418	500	300	 -25	 0	0.0	0.0
65	3	3	343.40788537552	-0.282334714319107	0.00381453055923646	1629.60166711085	-140.840980929508	0	5552.99540226266	500	300	 -25	 0	0.0	0.0
74	3	3	320.709290356924	-0.295342489579742	2.22044604925031e-18	674.74584968835	-37.069447303217	0	5641.17261629534	500	300	 -25	 0	0.0	0.0
28	3	3	1142.87054733256	-148.873726629469	2.22044604925031e-18	410.099736234401	-1.03675842389165	0.0143673342498371	5635.07653560005	500	300	 -25	 0	0.0	0.0
81	3	3	483.593843421773	-22.5818811088512	0	280.695204344666	0.124174496447226	0	5280.046410298	500	300	 -25	 0	0.0	0.0
30	2	3	466.20385755349	-19.8157766475934	0	269.530225467966	0.556011875831667	2.22044604925031e-18	5394.35162805022	500	300	 -25	 0	0.0	0.0
78	3	3	208.887867478563	1.69046783642432	0	429.0644643616	-10.0762132119787	0	5555.86415415827	500	300	 -25	 0	0.0	0.0
78	3	3	208.887867478563	1.69046783642432	0	429.0644643616	-10.0762132119787	0	5555.86415415827	500	300	 -25	 0	0.0	0.0
18	2	3	308.028392349027	0.120439881262285	0	540.871563864476	-36.7147679914814	6.66133814775094e-18	5298.5713198462	500	300	 -25	 0	0.0	0.0
43	3	3	406.625029477801	-9.76077941607266	0	214.071893892353	0.943781982417105	2.22044604925031e-18	5319.35921296526	500	300	 -25	 0	0.0	0.0
20	2	3	398.730784272678	-33.5044390675631	0	381.433000235596	-0.987837969590918	0.030394231412282	5468.04931677309	500	300	 -25	 0	0.0	0.0
55	3	3	623.898575706369	-17.4083955490258	0	220.215807266467	1.37935599527058	0	5748.44296072259	500	300	 -25	 0	0.0	0.0
55	3	3	623.898575706369	-17.4083955490258	0	220.215807266467	1.37935599527058	0	5748.44296072259	500	300	 -25	 0	0.0	0.0
53	3	3	789.386817795737	-40.8817177528962	0	291.670977907871	0.0985346428892395	6.66133814775094e-18	5507.31996374299	500	300	 -25	 0	0.0	0.0
