run	imp	exit_code	data_1_theta_1	data_1_gamma_1	data_1_e_1	data_1_theta_2	data_1_gamma_2	data_1_e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2
105	1	3	5322.89211971188	-9.19683216755102	0	2197.34358602406	0.383357046034161	0	96540.9913347726
18	1	3	2393.52134558345	0.151211028062035	0	4865.81965593283	-8.97624202359887	0	96248.4608829278
144	1	3	4879.69718425475	-11.4117646192166	0	2820.63929144005	-0.415600274192747	0.000384223536690758	96071.3752912228
89	1	3	2661.86597129148	-0.297947212574853	0	4876.60249051018	-10.019874872324	2.33146835171283e-16	96735.2191798447
155	1	3	2210.29226008939	0.304397380714679	0	5103.63280361229	-8.71393381550313	0	95876.1163498712
170	1	3	5259.94660063985	-11.2072443055741	0.00535375986949294	2673.02321821196	-0.171039176430773	0	98109.86236552
138	1	3	4128.59764036698	-13.465316591277	0	3613.57127421101	-1.1508011696606	0.0125507179861801	97284.6614437953
109	1	3	4778.33034550635	-9.22951208920304	0	2400.31812573507	0.157939823657771	0	94748.3747661725
187	1	3	4974.6635189913	-10.2809697036232	4.44089209850063e-18	2629.00110477917	-0.153553139131323	0	97159.4238561614
188	1	3	3004.16259135853	-0.493059415641217	0	4550.78327097745	-11.5227707181435	2.22044604925031e-18	96658.0785170203
39	1	3	5266.62495559408	-9.16602050677048	2.22044604925031e-18	2184.82302232892	0.293566892662189	0	95212.6358349824
101	1	3	2157.2611542497	0.36887062633666	0	5159.2738445	-8.92653807757785	4.44089209850063e-17	94695.0895158068
101	1	3	3108.37482738953	-0.638228256551013	0	4805.95325856468	-13.117788953418	0.0125720815867632	96558.0667132133
54	1	3	4568.42950138551	-10.1510680542007	0.00584536456477175	2757.06800550185	-0.290008561851856	0	95684.7224872155
188	1	3	2865.33095456214	-0.455410476463174	0.00500461106011395	4769.07467247904	-11.1320363552799	0	96418.5280444632
171	1	3	4988.55074949086	-10.7097913844243	0.00584304122170022	2695.46135534459	-0.403568530804744	0	95815.5257741684
195	1	3	4678.89908431722	-11.9591406562508	0.000142123955512565	2981.83692824315	-0.506578377711683	0	96164.7393873781
70	1	3	5002.30083856009	-9.27553135627381	0	2405.16104732034	0.0964207717627775	0.0102573282521348	96449.5403417094
113	1	3	5512.61669509356	-8.42803238713534	0	2020.5686885578	0.619343387818192	0	98069.9785253083
159	1	3	2511.30112096563	-0.0337362686233678	0.00422675802409829	5139.9159227145	-10.5859982213735	0	95693.2582027361
48	1	3	5469.55277376796	-9.43953538401323	0	2151.49247676886	0.437227618429937	0	96270.7914525173
63	1	3	4774.43662689692	-10.5668548049251	0	2776.07868168286	-0.36224834393995	0	96550.1057394463
73	1	3	3533.5783142434	-1.02626111766645	0.00903991620802106	3966.89885937929	-12.8832436520125	0	96403.4649216982
60	1	3	2463.99074469037	0.0396293681721416	0	4762.89832063362	-10.1094187912323	0	92856.1142635463
20	1	3	5099.98966580103	-11.2216251385369	0	2727.24109297131	-0.248285431340178	0	97501.1482314962
85	1	3	4730.80160369537	-12.643240880973	0	3011.14225787744	-0.526638228663244	0.00560390976397683	95612.5679572951
130	1	3	2991.25879327769	-0.468688057449469	0.00407762988836901	4825.46136691535	-12.2355254975007	0	97300.0532752633
190	1	3	2518.81144481492	-0.0835386132421087	0	4764.12820776979	-9.38671633232254	2.22044604925031e-18	95501.5987962754
137	1	3	4642.01796005818	-9.05422976093535	0	2522.6160644909	-0.0229079164255402	2.22044604925031e-18	95808.7856346197
37	1	3	5035.20408071431	-12.4821977268422	0	2879.1422829471	-0.406609055519548	0	96423.2118543224
129	1	3	5030.33770322188	-9.00770590461851	0	2294.30599971833	0.335154789965471	0	96451.0128226349
80	1	3	4827.62274085228	-11.1968452476101	0	2704.56553849612	-0.15035339201683	0	95253.8262082657
139	1	3	4905.76027473338	-9.34895040675363	0.00265069645883197	2422.22677283184	0.0964801933693056	2.22044604925031e-18	95766.0450054305
200	1	3	2783.94503716818	-0.275785222464031	0.00814760579299115	4762.82527271401	-11.2005492335753	0	95566.5993064482
165	1	3	4923.91145263469	-12.0653263019166	0.00774919106520906	2891.66593400424	-0.458167176409446	0	96169.0607149949
69	1	3	3132.93314856113	-0.567097148057368	0	4645.14160205149	-12.8576681602567	0	97113.9672241185
40	1	3	2498.16548571918	0.00988476736460152	0.000261180909701999	4834.49132890616	-9.63731732082223	0	95559.081794132
170	1	3	5228.41896417113	-9.5066108795971	0.00019765042526255	2168.1708105304	0.294150253796818	0	93252.4030204451
164	1	3	2225.09526144262	0.368289794546527	0	5011.33890340532	-8.55651332585054	6.21724893790088e-17	96232.1896446193
39	1	3	2369.02897051861	0.144133950389388	0.00345586223746005	5028.69608608864	-8.96089463760301	0	97266.5442761738
63	1	3	5239.84136257686	-9.39275772209442	0	2297.35500724216	0.168846380783842	0	96308.1855503042
149	1	3	4838.9610436533	-10.6639418865694	0	2768.85872400059	-0.3008524644555	0.00434416066473694	97117.2020971907
95	1	3	5111.2836976369	-11.7029799767053	0.00254491568232878	2797.85929707412	-0.363455597434571	0	97191.5047428286
130	1	3	3230.18416784567	-0.676160860935698	0	4935.51735211655	-14.6850756840529	0	97424.8804004856
171	1	3	5053.79201450263	-12.0554579943855	0	2812.76532119939	-0.361052393316535	0	96297.4265829044
76	1	3	5062.82304537644	-9.78802431310877	0	2458.87797403473	0.0507222115635616	0	96620.2341833669
69	1	3	2694.93375737941	-0.350048467174282	0	4848.04123031481	-10.4089123996275	0	95796.8345671491
59	1	3	5320.88460086676	-11.2974484530427	0.0040543121809177	2566.65680918572	0.0485559174333678	0	97339.9329816401
136	1	3	5552.5440227821	-10.4510815713134	0	2409.12916368067	0.343655486344323	0	99905.9626941429
2	1	3	2863.26504346638	-0.396597681696661	0.00127763556909733	4999.92652115469	-12.3507428241751	0	96081.1938473777
93	1	3	4575.19587869396	-11.4982705291807	0	2947.94848420697	-0.5254030525882	0.00910495905902064	95171.5716133337
137	1	3	4779.48001330767	-9.72208507745761	0	2629.04155884878	-0.154291849980923	0	96879.8595544336
148	1	3	5084.64627023054	-12.0948041000422	0	2658.50701135067	-0.110306910570536	0	94538.4204675388
147	1	3	3014.14368915715	-0.492832389220209	0	5157.1087897754	-13.5714837545477	0	97667.096232394
58	1	3	2513.00293264785	-0.0343866435302163	0	5194.70037713447	-11.2537446956438	0.00139321336442105	94466.5261704921
200	1	3	3077.66362686495	-0.527980693687598	0	4841.38024144024	-13.232389201167	0	97018.116673617
88	1	3	4648.45196201834	-12.2503092579474	0	2979.02957680214	-0.621818997899272	0.00780678161770004	94174.2443676927
173	1	3	5028.53256645287	-8.15069186493696	0	2108.12239783323	0.507944470250673	0	95683.0303185018
180	1	3	2745.41808638018	-0.398125555194362	0	4779.1488293191	-10.2235744586338	0.00102993128557252	96507.3360798577
147	1	3	4790.86741634678	-11.7530387178381	0	2892.67760408609	-0.526364619064263	0	95335.7602272198
22	1	3	4795.13034216485	-9.49501379193164	1.64313007644523e-16	2493.5806380763	-0.04726502763764	1.06581410364015e-16	95096.7341655546
58	1	3	2799.85742315189	-0.430179107600321	0	4581.63396445047	-9.78422606932248	0.00412932715165199	96818.9088951919
15	1	3	2239.99363852008	0.302680956232406	0	5185.34654971796	-9.20656651215127	0	95725.7026291968
14	1	3	5005.75632828878	-10.5903357839861	0	2579.8322692435	-0.0688312742682158	0	95969.2426993015
109	1	3	5191.96400776924	-7.24513645376771	0	1883.45815966587	0.772303198609534	0	96807.9939977168
101	1	3	2605.11132044931	-0.288736262150458	0.00225333520506291	4737.03950284155	-9.44255958999666	0	95742.0083004302
184	1	3	2641.63669487689	-0.527995975341285	0.0109470946343668	4580.24749016279	-9.12514153929714	0	94177.2928749601
195	1	3	5368.11362151829	-8.53171789028395	0	2063.68767348955	0.583905651713824	0	97094.5716648899
32	1	3	2575.90964385968	-0.153251408875896	0	4696.04838258236	-9.50984550699751	0.00304761553926866	95322.7791411745
157	1	3	5306.64433702361	-8.7484578999762	0	2065.4368877219	0.492292254449069	0	95149.9236442684
33	1	3	5161.17284118554	-9.00842445315351	3.77475828372553e-17	2126.47382915455	0.499132256714699	0	94340.7124843856
34	1	3	3485.03542617831	-0.935609010050325	0	4103.53549563118	-14.3527210764895	0.0126720840040191	94982.4955900088
114	1	3	4955.20760699028	-9.67896847267105	0.000280153425304313	2470.89682026519	2.41634235020963e-05	0	95868.5844078568
