run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
3408	1	3	0.00535425916182672	-5.73751308007435	0.016377018638718	0.00288907680388244	-0.810951805600866	0.052396412298084	0.00169645981155763	-29.3554704253983	0	461956.511955453	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep39
4710	1	3	0.00671079641629839	-4.12584829216156	0.0249660627416159	0.0022426465763247	-23.5672025157496	0.0249660627416159	0.000958971747610577	1.76633314739646	0.0249660627416159	461955.711031835	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep39
7629	1	3	0.00588798931416336	-3.02214798718446	0	0.00354196088808163	-13.8268423881066	0.0096234917899686	0.000385437139959585	5.68678773669349	0.47663612051705	464210.260976485	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep42
6155	1	3	0.00590590391483085	-2.91285951385409	0.0223110380303364	0.00358617278831215	-13.8101737426866	0.0223110380303364	0.000324272939746486	6.37536018602032	0.0223110380303364	464210.301124957	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep42
3662	1	3	0.00679548899081322	-3.80289586356156	0.0242401053204912	0.00243194436289532	-22.3182781356502	0.0238535679238245	0.000642769259634846	3.34939067467566	0.0097678308963132	459835.605990939	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep46
2897	1	3	0.00242392409143314	-22.353623670424	0.0231944194146073	0.00679246637156631	-3.81459902893601	0.0231944194146073	0.000653673593370768	3.25724537655336	0.0231944194146073	459835.606028775	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep46
814	1	3	0.00423697485170733	-1.3853691832984	0.0515629991340714	0.00232660690207969	-318.208321000239	0.0152118214050984	0.00506046788258209	-8.71138587808104	0	463769.688206623	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep47
2528	1	3	0.0063539551804018	-7.0523749096581	0.0237678157368974	0.00210288249036557	-214.383262579807	0.0237678157368974	0.00279652973713085	-0.306887689454407	0.0237678157368974	463768.150198007	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep47
8362	1	3	0.00111686689674339	-35.0135835952644	0.0844994082768293	0.00528460157499505	-7.17319446995869	0.00939853992587192	0.00342200423582346	-0.857950372121983	0.0394682979160098	459034.724454319	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep48
3740	1	3	0.00382306094640099	-1.07769796773866	0.026616296089094	0.000814758108741646	-47.1130216648281	0.026616296089094	0.00520523833475081	-8.09197338098499	0.026616296089094	459034.167113464	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep48
5997	1	3	0.00691153694938898	-4.35713147646751	0.0156592892782137	0.0020508439502328	-22.4999295447806	0.0604035018507386	0.000893170493550287	2.75499594700337	0.0218450072256563	461841.801585959	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep49
1880	1	3	0.00669540504647164	-5.23602183376722	0.0244884600156876	0.00164426837046933	0.71779131974266	0.0244884600156876	0.00153779100444535	-28.1044955839781	0.0244884600156876	461841.53159463	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep49
5407	1	3	0.00650795883452942	-3.93647075148624	0.0308447917285017	0.000920045574072837	1.75275252029223	0.0158674909111508	0.00251580306211391	-22.1439092720441	0.00600007783975705	462046.832664631	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep50
7009	1	3	0.000489582777730439	4.2935306255628	0.0235719007920116	0.00659664632122298	-3.42979807407015	0.0235719007920116	0.00284576023814237	-20.2617242738312	0.0235719007920116	462046.775048299	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep50
6559	1	3	0.000273332544039119	4.1299405364791	0.1722916402618	0.00647052372682232	-2.95477304729237	0.0301042715997453	0.0030849537345262	-17.5189216728362	0	460339.920471633	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep51
