run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
2722	1	3	0.00293504824936795	-20.9538917347958	0	0.00648525505919729	-3.14728215389462	0	0.000320378957492821	100	0	2841880.41896672	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep31
1132	1	3	0.00450080467939452	-1.60576353162837	0.0521167016835095	0.00358712662969736	-7.35506765287005	0	0.00189877514190859	-27.7659203559189	0	2834690.33063375	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep32
6888	1	3	0.00032309392334702	100	0	0.00292159642877043	-22.1700965188092	0	0.00650640580166286	-3.15063782152829	0	2834451.40418695	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep32
8003	1	3	0.00198424980029967	0.207293519083826	0.0278645408638756	0.00620578259365358	-5.281088599023	0.0285588243469407	0.00186982012719967	-33.7686691102494	0	2839070.10843891	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep33
275	1	3	0.00292392967564762	-21.3103754379334	0	0.000326894758756748	100	0	0.00648856674761758	-3.16477390399975	0	2838839.72446029	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep33
8313	1	3	0.00289836116864562	-0.860215084989225	0.0659649618758862	0.005045035302195	-5.35166330498998	0.00299871935126737	0.00203052262286651	-29.5465856401306	0.0212925970360465	2832926.56336678	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep34
9073	1	3	0.00685218496237602	-3.30864192058131	0	0.00256989489316021	-26.2302916830899	0	0.000325482264268748	100	0	2832644.58772222	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep34
4197	1	3	0.00374503609087342	-1.24372785975628	0.0585127137669573	0.00169293889957886	-28.4041604415784	0.00959537771094312	0.00449623001149914	-6.63096583384256	0	2836906.31708094	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep35
5283	1	3	0.00289584200059741	-19.9908256464801	0	0.00032159190365259	100	0	0.0064559379003593	-3.1458222136429	0	2836666.86629328	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep35
9648	1	3	0.00550283299213493	-6.5734295262528	0.035537855822639	0.00295363336963138	-0.531181216790969	0.0131780172296995	0.00153709109478954	-34.2836321080837	0	2831027.83623659	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep36
5188	1	3	0.000313966535453934	100	0	0.00305812712983491	-19.7170908518493	0	0.00631930733363328	-3.05933270689824	0	2830774.15035708	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep36
4942	1	3	0.00426069244120802	-6.71348600283972	0	0.00400821439787185	-1.40167291306646	0.0576863021719398	0.00182625823032995	-36.1076393661166	0	2838786.91732578	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep37
218	1	3	0.0028287639411991	-24.1575296216053	0	0.00664707138205462	-3.2025891181775	0	0.00032268210266995	100	0	2838566.65153154	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep37
8316	1	3	0.00139753434742464	0.815196080992256	0.00550554839708496	0.00212153907689207	-39.5426335495682	0	0.00663867972935542	-4.60410308910218	0.0333635057320663	2827331.19802136	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep38
7647	1	3	0.00672090983227983	-3.2512478715606	0	0.000320000793321498	100	0	0.00274009576360617	-25.4513820957334	0	2827107.18489979	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep38
8316	1	3	0.0026332611145824	-0.309654498287465	0.00371110876223579	0.00165554754005745	-40.0777389289835	0.0115411886488693	0.00580884856290009	-6.09822975644339	0.0383906296263297	2838135.71261179	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep39
2613	1	3	0.00662754204928362	-3.20865227541886	0	0.000324325051381201	100	0	0.0027956443230795	-22.9688338146016	0	2837865.06091938	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep39
