run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
358	1	3	0.00400096035150031	-15.8639836858653	0	0.00589294258579953	-2.19051584585543	0.0412201239551582	NA	NA	NA	457363.712759165	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep22
1510	1	3	0.00210350204217289	-26.9376917055131	0	0.00556750976467936	-5.28596686407606	0.0443250892051897	0.0023534043547077	-0.206555797384182	0	463079.600967261	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep23
356	1	3	0.00584246382356681	-2.11014633228628	0.0423925320967822	0.00405008592344758	-14.574864810026	0	NA	NA	NA	463076.998716641	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep23
3207	1	3	0.00416943964392553	-9.50072475253985	0.0135341466249532	0.00489861856434868	-1.69375909786303	0.0396827099296278	0.000888017212463806	-56.5081536488732	0	460080.530894376	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep24
50	1	3	0.00581491487752869	-2.09478582895617	0.0427131904960136	0.00392474267878458	-13.8183885769209	0	NA	NA	NA	460079.217138848	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep24
3082	1	3	0.00571769530595969	-3.57766686861072	0	0.00147925708959272	-0.494297217409594	0.163383563377004	0.00271247025836985	-21.175715477967	0	462138.117541121	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep25
307	1	3	0.00608828856783991	-2.23956873521836	0.0411724270198142	0.00374187682779965	-14.9982109660397	0	NA	NA	NA	462136.323590581	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep25
1224	1	3	0.00188632561094731	-35.1117157256265	0	0.00372487146918955	-1.31383770656243	0.0653809947227004	0.00447825188754832	-6.11086674260179	0	462716.426705736	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep26
233	1	3	0.00395991127207693	-14.6282189872482	0	0.00590386734464021	-2.13451646784594	0.0428628914867386	NA	NA	NA	462711.979966513	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep26
4741	1	3	0.000382092501353172	7.3562176630834	0.0491215535074333	0.00300838532200267	-22.4084892930585	0.0381124479712161	0.00665626973050768	-3.29562059206639	0.0171344530193955	462616.254685051	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep27
82	1	3	0.00427778191331508	-13.925129731926	0	0.00562285641686475	-2.02075108912361	0.0445813470079607	NA	NA	NA	462611.263571972	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep27
1725	1	3	0.00226533293638421	-250	0	0.00396862742489066	-1.29484354784827	0.0575248394759935	0.00521048582725951	-8.02136804728893	0	462833.01603743	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep28
