run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
3330	1	3	0.00277092738049358	-24.7257456818451	0.0889262292168057	0.000468612925370767	8.79315434148113	0.0129609313119093	0.00674725003762584	-3.54307207297438	0	1083970.97527596	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep52
1838	1	3	0.000294480921948938	100	0	0.00629674894115361	-2.96982224838367	0	0.00305947021835655	-19.1410133278267	0	1083938.56525703	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep52
3801	1	3	0.000643161157884775	4.42291178825425	0	0.00587040660800632	-3.43175003958181	0	0.00329853333441181	-15.4471262427046	0.0787835410749785	1088474.41101985	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep53
4370	1	3	0.0035154800402919	-14.6616350222229	0	0.00575692366681259	-2.74205884021595	0	0.000293089288755979	100	0	1088426.42232692	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep53
2375	1	3	0.00677350645041237	-3.95867075856962	0	0.00234954298906694	-25.3510884582523	0.0318867712059457	0.00081229884387576	2.32457217765018	0.208347415425677	1082281.57780718	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep54
4697	1	3	0.00634552529822433	-3.04216602666348	0	0.00297834241059624	-19.1667937653708	0	0.00030283643993612	100	0	1082252.68647326	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep54
1476	1	3	0.000807613140988248	1.70751943318511	0.00982499854063419	0.00678696631789676	-3.81923860889247	0.0332541250437192	0.00240575854195841	-27.6234297472331	0	1082361.73246658	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep55
4570	1	3	0.00673178240487295	-3.21737876288571	0	0.000306408794171936	100	0	0.00270057116035167	-24.4594898079931	0	1082332.61510953	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep55
363	1	3	0.00256502568828537	-0.292213538590283	0	0.00216169187492999	-68.2085275825265	0	0.00591818959798143	-5.89936522204945	0.041987674159625	1085598.73195842	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep56
3431	1	3	0.00287207242704264	-27.1877845626949	0	0.00672034382173056	-3.15892478815411	0	0.000306963935198538	100	0	1085560.32054162	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep56
3101	1	3	0.00469306023182503	-1.65076881524706	0.0495769275301253	0.000769505567454076	-31.9592092739312	0	0.00436313753337513	-9.29573192639492	0	1084684.11896974	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep57
4301	1	3	0.00595660861675135	-2.87173283624073	0	0.00332815124451862	-15.8356388959809	0	0.000296922662957764	100	0	1084655.80618936	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep57
