run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
3014	1	3	0.00640081142297202	-3.55120671171859	0.0108660220776175	0.000660860710456522	2.76769682349335	0.114573769884643	0.00293559830145587	-21.247305485042	0.0384357934993257	2836867.08769547	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep30
646	1	3	0.00315382412986089	-111.810078134812	0	0.000272160488042567	1444.70207226902	0	0.00766338729509821	-3.54982736395033	0	2836576.70861424	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep30
4989	1	3	0.00454876905848717	-6.5417890427429	0	0.00178633074448232	-41.2645888397575	0	0.00379558110629403	-1.36057882193015	0.0614884309641679	2827023.38180805	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep31
99	1	3	0.00338377485297623	-18.2624313314069	0	0.000243478108418093	2893.87872338697	0	0.00605335044999956	-2.75887911345013	0	2827010.21697763	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep31
1978	1	3	0.00264362181877213	-0.587803309441457	0.0632347067872371	0.00535818399943701	-5.43002099368813	0.00779359641368063	0.00202159999596668	-30.6610999336192	0.0186913559689261	2831256.91719847	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep32
1743	1	3	0.00356025490420759	-16.6412604152292	0	0.00583719582624608	-2.62426636269867	0	0.000241160386116412	4755.40114796375	0	2831245.26965354	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep32
2785	1	3	0.00650800865983837	-3.29025153637981	0.00481737167992318	0.000394797178924567	8.0326679068137	0.140457713982324	0.00311429367207032	-20.8463999406517	0.0529823928446636	2845190.41655859	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep33
1743	1	3	0.00364685676263566	-16.2867600585005	0	0.005805465869119	-2.63870432234792	0	0.000244990581639621	4755.36507558724	0	2845181.12126878	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep33
2053	1	3	0.00115508096720623	-71.4964703405894	0.00175438138685922	0.00460071001700789	-1.57568038745573	0.048067280299632	0.00442060880475645	-8.8121437250259	0	2839293.62032384	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep34
264	1	3	0.00374791856090726	-15.1803122749467	0	0.0056317128921418	-2.45894672446181	0	0.000227524934476592	4288.72341095027	0	2839281.5786628	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep34
3299	1	3	0.00584745616072751	-5.78014087871079	0.0327980726635117	0.00158163873153005	-32.347350726377	0	0.00251982888667909	-0.32764742264027	0.0181890134605322	2842553.89292042	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep35
726	1	3	0.000238413112414259	4226.68404498198	0	0.00574071585218123	-2.58160772780658	0	0.00358922388328711	-14.8171545686916	0	2842545.64883438	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep35
591	1	3	0.00197869597323555	-33.1329411048288	0	0.00167931437719922	0.515990645247129	0	0.0063880556001731	-4.90296158751615	0.0361483307203774	2835981.82102867	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep36
623	1	3	0.00352807086472522	-16.4983803668267	0	0.000237602557314931	4729.35181798941	0	0.00587023374117781	-2.62901218700218	0	2835967.82740721	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep36
4997	1	3	0.00198210645297453	-36.6708864331342	0	0.00612911947131134	-4.65617523026336	0	0.00194640667228695	-0.290496933487028	0.119804735988549	2837984.57077474	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep37
317	1	3	0.000253267653476811	1376.12994770181	0	0.00310242200000216	-18.9827754409902	0	0.0062792521127312	-2.83604612609338	0	2837969.56546171	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep37
82	1	3	0.000572026169002199	3.66281937401622	0.207994347600337	0.00286340550814027	-24.1920061596664	0.0337192763812586	0.00665252357136415	-3.55628682704878	0.00595169721633343	2842950.61375447	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep38
122	1	3	0.00592744203022397	-2.67025805943103	0	0.00357169285088317	-17.7871493246937	0	0.000245704589600743	4057.49260934416	0	2842940.70935275	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep38
3299	1	3	0.00649773309839852	-4.52170688965329	0.0172246188625269	0.00215496401705723	-32.2081130508229	0.00918504102056384	0.00144680322800496	0.592261676349111	0.0728859024587628	2843362.03139878	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep39
919	1	3	0.000241451162846736	4843.75703792443	0	0.00347840603648099	-17.1072898918538	0	0.00596504581587352	-2.68876569530467	0	2843348.91395998	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep39
3763	1	3	0.00654234167098826	-5.73951085220678	0.0360474364615467	0.0015927352930426	-56.350138822231	0	0.00204036386413273	0.317942931110358	0	2826371.82242305	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep40
1596	1	3	0.00564922807660676	-2.54433240445779	0	0.000241539242353506	3133.09031141599	0	0.00366456120672368	-15.1271440925385	0	2826345.70474435	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep40
